year,month,Tmean,Tmax,Tmin,VPDmean,VPDmax,date,site
1979,1,25.390281023031854,27.40604890945271,22.04983594213084,1.0112377093560256,3.300919018911981,1979-01-15T00:00:00Z,BOB
1979,2,26.13361198372686,27.98710522854752,22.572331206685433,1.0970383276493858,3.414286407387321,1979-02-15T00:00:00Z,BOB
1979,3,26.307226916771455,28.594616452693256,22.822876335983057,0.7598836020250064,2.2449820612236664,1979-03-15T00:00:00Z,BOB
1979,4,26.942059271647718,28.7276349846499,23.378410300992385,0.8100715552114215,2.22639960154659,1979-04-15T00:00:00Z,BOB
1979,5,25.691142014239134,27.6666449103452,22.51315373108833,0.5443285837262734,2.0178625883838035,1979-05-15T00:00:00Z,BOB
1979,6,24.850186621700068,26.809791752680066,22.461627969472122,0.43543559367944756,1.5311594208132628,1979-06-15T00:00:00Z,BOB
1979,7,24.110744031191096,26.1856789417369,22.33978578065715,0.3394251827935199,1.3815162283236435,1979-07-15T00:00:00Z,BOB
1979,8,24.43483773866524,26.155920227862563,22.339249216280415,0.39044884240207434,1.4766994414879735,1979-08-15T00:00:00Z,BOB
1979,9,24.180810763450317,26.24129584200083,22.254854605064427,0.30424502811012616,1.3439898166171431,1979-09-15T00:00:00Z,BOB
1979,10,24.590366442114178,26.857375261808297,22.337339889197764,0.3602676798299933,1.5761686760110605,1979-10-15T00:00:00Z,BOB
1979,11,26.075125114884358,27.92027600380596,22.75890208429048,0.6252135766259868,1.8298744641980575,1979-11-15T00:00:00Z,BOB
1979,12,25.413079962172105,27.578868239445573,22.53989422030046,0.7834802513029162,2.247594898453429,1979-12-15T00:00:00Z,BOB
1980,1,26.549864476431672,28.67618245543371,22.551131523914872,1.0678809081004017,3.6360214457719553,1980-01-15T00:00:00Z,BOB
1980,2,26.46098288818069,28.684021770896834,23.280993672052926,1.124315648337091,2.962835603120059,1980-02-15T00:00:00Z,BOB
1980,3,26.597872730669266,29.09695823519097,23.224636483419545,0.8772123882095686,2.2803635923870864,1980-03-15T00:00:00Z,BOB
1980,4,27.271383308462543,29.555248429543408,23.66089456829069,0.8703735683123182,2.1830213600267627,1980-04-15T00:00:00Z,BOB
1980,5,25.468848182046486,27.462377215402775,22.39674799321434,0.45503289729380064,1.995657121495175,1980-05-15T00:00:00Z,BOB
1980,6,25.15100249769856,26.883458809584376,22.620048405185983,0.4926051587751835,1.6824655972953348,1980-06-15T00:00:00Z,BOB
1980,7,23.5490535284372,25.486215359847506,22.085812156398717,0.26821798164499067,1.3079892724479596,1980-07-15T00:00:00Z,BOB
1980,8,24.01101308314709,26.141385541996915,22.291005643725786,0.29158530907377267,1.1760185521756237,1980-08-15T00:00:00Z,BOB
1980,9,24.22752448388625,26.3367572763987,22.273572545832177,0.2860485457872255,1.4442222190515834,1980-09-15T00:00:00Z,BOB
1980,10,24.40954274506357,26.63393714736741,22.2912889923154,0.29773318165983875,1.4590521044543427,1980-10-15T00:00:00Z,BOB
1980,11,25.012330166231564,26.961637669775605,22.55452690994136,0.35254298618675395,1.4764259402059434,1980-11-15T00:00:00Z,BOB
